PING 192.168.200.109 (192.168.200.109) 56(84) bytes of data.
64 bytes from 192.168.200.109: icmp_seq=494 ttl=64 time=15.7 ms
64 bytes from 192.168.200.109: icmp_seq=495 ttl=64 time=15.9 ms
64 bytes from 192.168.200.109: icmp_seq=497 ttl=64 time=15.1 ms
64 bytes from 192.168.200.109: icmp_seq=498 ttl=64 time=13.6 ms
64 bytes from 192.168.200.109: icmp_seq=503 ttl=64 time=15.0 ms
64 bytes from 192.168.200.109: icmp_seq=504 ttl=64 time=13.4 ms
64 bytes from 192.168.200.109: icmp_seq=505 ttl=64 time=13.7 ms
64 bytes from 192.168.200.109: icmp_seq=508 ttl=64 time=13.0 ms
64 bytes from 192.168.200.109: icmp_seq=509 ttl=64 time=16.9 ms
64 bytes from 192.168.200.109: icmp_seq=510 ttl=64 time=17.3 ms
64 bytes from 192.168.200.109: icmp_seq=511 ttl=64 time=13.7 ms
64 bytes from 192.168.200.109: icmp_seq=514 ttl=64 time=15.0 ms
64 bytes from 192.168.200.109: icmp_seq=517 ttl=64 time=15.4 ms
64 bytes from 192.168.200.109: icmp_seq=518 ttl=64 time=13.8 ms
64 bytes from 192.168.200.109: icmp_seq=520 ttl=64 time=16.3 ms
64 bytes from 192.168.200.109: icmp_seq=523 ttl=64 time=14.8 ms
64 bytes from 192.168.200.109: icmp_seq=525 ttl=64 time=14.0 ms
64 bytes from 192.168.200.109: icmp_seq=526 ttl=64 time=14.6 ms
64 bytes from 192.168.200.109: icmp_seq=527 ttl=64 time=17.1 ms
64 bytes from 192.168.200.109: icmp_seq=530 ttl=64 time=17.2 ms
64 bytes from 192.168.200.109: icmp_seq=531 ttl=64 time=12.6 ms
64 bytes from 192.168.200.109: icmp_seq=532 ttl=64 time=15.8 ms
64 bytes from 192.168.200.109: icmp_seq=534 ttl=64 time=14.2 ms
64 bytes from 192.168.200.109: icmp_seq=537 ttl=64 time=15.4 ms
64 bytes from 192.168.200.109: icmp_seq=540 ttl=64 time=16.6 ms
64 bytes from 192.168.200.109: icmp_seq=543 ttl=64 time=17.3 ms
64 bytes from 192.168.200.109: icmp_seq=544 ttl=64 time=13.9 ms
64 bytes from 192.168.200.109: icmp_seq=545 ttl=64 time=17.7 ms
64 bytes from 192.168.200.109: icmp_seq=546 ttl=64 time=13.3 ms
64 bytes from 192.168.200.109: icmp_seq=548 ttl=64 time=15.0 ms
64 bytes from 192.168.200.109: icmp_seq=550 ttl=64 time=18.2 ms
64 bytes from 192.168.200.109: icmp_seq=551 ttl=64 time=14.8 ms
64 bytes from 192.168.200.109: icmp_seq=552 ttl=64 time=13.0 ms
64 bytes from 192.168.200.109: icmp_seq=553 ttl=64 time=13.6 ms
64 bytes from 192.168.200.109: icmp_seq=554 ttl=64 time=14.0 ms
64 bytes from 192.168.200.109: icmp_seq=559 ttl=64 time=14.7 ms
64 bytes from 192.168.200.109: icmp_seq=561 ttl=64 time=16.1 ms
64 bytes from 192.168.200.109: icmp_seq=562 ttl=64 time=14.6 ms
64 bytes from 192.168.200.109: icmp_seq=563 ttl=64 time=13.3 ms
